ID,Cell,Case,Class,AngleCh1,AngleStatusCh1,AreaCh1,AreaStatusCh1,AvgIntenCh1,AvgIntenCh2,AvgIntenCh3,AvgIntenCh4,AvgIntenStatusCh1,AvgIntenStatusCh2,AvgIntenStatusCh3,AvgIntenStatusCh4,ConvexHullAreaRatioCh1,ConvexHullAreaRatioStatusCh1,ConvexHullPerimRatioCh1,ConvexHullPerimRatioStatusCh1,DiffIntenDensityCh1,DiffIntenDensityCh3,DiffIntenDensityCh4,DiffIntenDensityStatusCh1,DiffIntenDensityStatusCh3,DiffIntenDensityStatusCh4,EntropyIntenCh1,EntropyIntenCh3,EntropyIntenCh4,EntropyIntenStatusCh1,EntropyIntenStatusCh3,EntropyIntenStatusCh4,EqCircDiamCh1,EqCircDiamStatusCh1,EqEllipseLWRCh1,EqEllipseLWRStatusCh1,EqEllipseOblateVolCh1,EqEllipseOblateVolStatusCh1,EqEllipseProlateVolCh1,EqEllipseProlateVolStatusCh1,EqSphereAreaCh1,EqSphereAreaStatusCh1,EqSphereVolCh1,EqSphereVolStatusCh1,FiberAlign2Ch3,FiberAlign2Ch4,FiberAlign2StatusCh3,FiberAlign2StatusCh4,FiberLengthCh1,FiberLengthStatusCh1,FiberWidthCh1,FiberWidthStatusCh1,IntenCoocASMCh3,IntenCoocASMCh4,IntenCoocASMStatusCh3,IntenCoocASMStatusCh4,IntenCoocContrastCh3,IntenCoocContrastCh4,IntenCoocContrastStatusCh3,IntenCoocContrastStatusCh4,IntenCoocEntropyCh3,IntenCoocEntropyCh4,IntenCoocEntropyStatusCh3,IntenCoocEntropyStatusCh4,IntenCoocMaxCh3,IntenCoocMaxCh4,IntenCoocMaxStatusCh3,IntenCoocMaxStatusCh4,KurtIntenCh1,KurtIntenCh3,KurtIntenCh4,KurtIntenStatusCh1,KurtIntenStatusCh3,KurtIntenStatusCh4,LengthCh1,LengthStatusCh1,MemberAvgAvgIntenStatusCh2,MemberAvgTotalIntenStatusCh2,NeighborAvgDistCh1,NeighborAvgDistStatusCh1,NeighborMinDistCh1,NeighborMinDistStatusCh1,NeighborVarDistCh1,NeighborVarDistStatusCh1,PerimCh1,PerimStatusCh1,ShapeBFRCh1,ShapeBFRStatusCh1,ShapeLWRCh1,ShapeLWRStatusCh1,ShapeP2ACh1,ShapeP2AStatusCh1,SkewIntenCh1,SkewIntenCh3,SkewIntenCh4,SkewIntenStatusCh1,SkewIntenStatusCh3,SkewIntenStatusCh4,SpotFiberCountCh3,SpotFiberCountCh4,SpotFiberCountStatusCh3,SpotFiberCountStatusCh4,TotalIntenCh1,TotalIntenCh2,TotalIntenCh3,TotalIntenCh4,TotalIntenStatusCh1,TotalIntenStatusCh2,TotalIntenStatusCh3,TotalIntenStatusCh4,VarIntenCh1,VarIntenCh3,VarIntenCh4,VarIntenStatusCh1,VarIntenStatusCh3,VarIntenStatusCh4,WidthCh1,WidthStatusCh1,XCentroid,YCentroid
1133,208321019,Train,WS,136.7097812602,0,158,0,120.8278145695,291.9536423841,43.6821192053,3.0132450331,0,0,0,2,1.0440251572,0,0.9633160057,0,79.0952380952,52.4505494505,7.673992674,0,0,2,6.6986049049,4.3528512933,2.3718918455,0,2,2,14.1958923758,0,1.2084867294,0,166.8429707725,0,138.059414903,0,633.10430839,0,1497.9134374297,0,0.0057083321,0,2,2,12.4463031602,2,12.4463031602,0,0.1192970571,0.2343559521,0,1,6.1205989695,5.9738085015,0,0,5.0158525775,3.6671843682,0,2,0.3602941176,0.4779411765,0,1,-0.7687733217,4.8569630128,2.4817730811,0,0,0,16.09244911,2,0,0,180.5849639239,2,18.456988672,0,76.6764583553,2,49.7852126408,0,0.7075851527,1,1.1577311608,0,1.1834579751,0,0.0197821906,1.952545184,1.8256664394,2,0,1,1,3,0,0,18245,44085,6596,455,0,0,0,2,57.1823806501,61.5207250774,5.1916728473,0,0,2,13.8999878853,0,241,174
1134,208405379,Test,WS,64.5585557023,0,701,1,25.6382660688,90.0582959641,26.0298953662,94.6591928251,0,0,0,0,1.3821542837,0,0.8038725501,0,37.5362673187,25.8084759576,61.130399348,0,0,0,5.8236784794,4.9757186874,6.6037512515,2,0,0,29.8804603003,1,3.7804009083,1,2751.8810429507,1,727.9336530006,0,2804.9455782313,1,13968.8441658127,1,0.6562447814,0.5537089427,0,0,82.3397384788,1,8.9523816405,0,0.0980706998,0.0382340238,0,0,5.520521466,9.4602683055,0,0,5.5029143266,6.6282806293,0,0,0.3090614887,0.183908046,0,0,0.5372240327,3.7968009797,0.0588466697,0,0,0,65.4526320494,1,0,0,213.2740425477,0,32.148271149,0,119.8226252396,0,182.5842402384,1,0.4401156232,2,2.6887880438,1,3.5988692501,1,0.8335710619,1.9417186171,0.7494838949,0,0,0,6,8,1,0,17152,60249,17414,63327,0,0,0,0,20.1898485788,37.2074417973,81.8255490192,0,0,0,24.3428009134,0,111,320
1135,208410554,Test,WS,17.5929889787,2,153,0,229.1575342466,692.8356164384,190.8561643836,425.0753424658,1,1,0,1,1.0163934426,0,0.9866031929,1,81.0452830189,106.4188679245,263.1433962264,0,0,1,6.7033892849,6.2113910503,6.8781137712,0,0,0,13.9588825267,2,1.0302103093,2,146.458229541,0,142.1634283977,0,612.1405895692,0,1424.1330966036,0,0.5000565408,0.0373037059,0,2,11.8722939367,2,11.8722939367,0,0.0297953711,0.0095454684,0,0,5.0631408066,14.0219867851,0,1,6.2093734672,6.9437199731,0,1,0.1515151515,0.0227272727,0,2,0.0831503577,-0.5514501867,-0.9080234131,0,0,0,14.9007288248,2,0,0,195.7970258347,0,22.6166916066,0,94.4836907712,0,47.4891757468,2,0.691456678,1,1.0032029752,2,1.0104414686,2,-0.2165482466,0.6247742584,0.3905059145,2,0,0,1,1,0,2,33457,101154,27865,62061,0,1,0,0,74.6977185432,160.8956945254,272.3406430013,0,0,1,14.8531545386,0,241,170
1136,208322190,Test,PS,94.7474884503,0,470,0,20.6614699332,93.8040089087,35.5322939866,44.2048997773,0,0,0,0,1.1918542337,0,0.8321213397,0,31.5204819277,24.1301204819,28.5518072289,0,0,0,5.3616041621,5.5543802735,4.1634904803,2,0,0,24.4792098295,0,2.3103905748,0,1182.8611391053,0,511.9745345295,0,1882.5419501134,0,7680.5232349443,0,0.2430237712,0.5600103767,0,0,48.2696066259,0,10.1301579954,0,0.0641099917,0.2504781439,0,1,4.5745644599,1.4395180023,0,2,5.8963747571,3.8411517142,0,2,0.2414634146,0.4976190476,0,1,2.1374900681,0.6323188589,1.3722961783,0,0,0,39.364430529,0,0,0,267.807355463,0,22.3603375171,0,131.9871928529,1,116.7995292426,0,0.6393229234,0,2.1049585648,0,2.2201369699,0,1.2842151168,1.0602566264,1.5522020271,0,0,0,5,9,1,0,9277,42118,15954,19848,0,0,0,0,20.3823443964,37.2011860618,67.6340070301,0,0,0,18.700810167,0,38,205
1137,208411541,Test,WS,62.3765390315,0,177,0,286.1065088757,519.6153846154,23.0473372781,149.2366863905,1,1,0,0,1.0392156863,0,0.976095533,1,111.8983606557,20.6918032787,74.7639344262,1,2,0,7.1478919363,4.5913110118,5.614632869,1,0,0,15.0181893906,0,2.0025171248,0,254.296115806,0,126.9882352877,0,708.5736961451,0,1773.5823276542,0,0.354963234,0.0741035984,0,2,17.2278570843,0,10.8603867306,0,0.0967787952,0.0765221991,0,0,5.7153763441,2.986344086,0,0,5.3215556511,5.5129933319,0,0,0.3,0.264516129,0,0,-0.880347953,-0.4312667768,-1.1390187972,0,0,0,21.9820616191,0,0,0,230.4069268601,0,19.4254199125,0,106.7377212296,0,56.17648763,0,0.6760930185,0,1.8442434862,0,1.3422090897,0,-0.2664790519,0.8256398942,0.5651533484,2,0,0,0,5,2,0,48352,87815,3895,25221,1,0,0,0,140.204965828,25.0320057023,151.2277277365,1,0,0,11.9192838601,0,424,291
1138,208412500,Test,PS,159.62263324,1,648,1,167.0533117932,340.8933764136,125.8368336026,375.8077544426,0,1,0,1,1.2620070285,0,0.8072696081,0,86.1927398444,101.1970613656,193.1711322385,0,0,1,8.0187811057,6.387251751,8.1929226126,1,0,1,28.7421696857,1,1.8191116431,0,1698.9758306647,0,933.9590767488,0,2595.3083900227,1,12432.4656887799,0,0.0298443524,0.1795030317,2,2,57.4083628601,0,11.6899527407,0,0.0634933657,0.0093507516,0,0,4.8945750911,8.2811032092,0,0,5.9675901366,7.3175124778,0,1,0.2391681109,0.0589254766,0,2,-0.0147228131,4.0393470995,-0.7036361869,0,0,0,43.846687095,0,0,0,307.6804351479,1,49.9258066314,1,113.728954496,0,138.1966312015,0,0.5043352439,0,1.4943898509,0,2.2646159296,0,0.7253062139,1.8487873568,0.2792219459,0,0,0,1,13,0,1,103406,211013,77893,232625,1,1,1,1,109.7518514033,162.8834807586,259.50354654,1,0,1,29.3408624718,1,51,152
1139,208312476,Train,WS,114.4033791865,0,198,0,156.7566137566,330.0952380952,203.0211640212,409.1851851852,0,0,0,1,1.0152284264,0,0.9796897973,1,78.1873198847,114.3775216138,228.8443804035,0,0,1,6.8252889189,6.8229293408,7.2857098184,0,0,1,15.8819976193,0,1.1100775066,0,223.9189804448,0,201.7147263221,0,792.4285714286,0,2097.5581141522,0,0.4508397553,0.0158377148,0,2,13.470112684,0,13.470112684,0,0.0136326945,0.0088197755,0,0,9.7078765531,12.0330708923,0,1,6.8848537744,7.1054486897,0,1,0.0804597701,0.0287356322,0,2,-0.5835720372,-0.3966303157,-0.6862948887,0,0,0,17.8784332149,2,0,0,199.2002258523,0,34.944765292,0,82.6422421085,2,53.880450736,0,0.6882434317,1,1.1104547187,0,1.1187819378,0,0.5873796752,0.3099244305,0.165471359,0,2,0,1,3,0,0,29627,62388,38371,77336,0,0,0,0,81.6120907447,138.2877514373,246.2350419115,0,0,1,16.1001010797,0,180,250
1140,208314649,Train,PS,79.5541907243,0,180,0,30.7674418605,17.1511627907,10.0639534884,14.726744186,0,2,0,0,1.1037344398,0,0.9083023153,0,47.7647058824,19.7712418301,22.3594771242,0,2,0,5.8054425196,4.3033885932,4.9009677602,2,2,0,15.1509005654,0,2.1377108814,0,269.766926967,0,126.1942993856,0,721.1519274376,0,1821.0168575307,0,0,0,2,2,24.9896566675,0,7.5815210815,0,0.0198027778,0.0066506246,0,0,36.1629487179,61.5583333333,1,1,6.5880327449,7.4249194468,0,1,0.1133333333,0.0192307692,0,2,-0.1230953738,-0.0720427887,-0.2913680688,0,0,0,22.7073853555,0,0,0,239.3729747716,0,28.1128475887,0,120.6151377206,0,65.1423554979,0,0.6016761295,0,1.7207994758,0,1.7823699138,0,0.4838241368,0.9046957789,0.3891277613,0,0,0,1,8,0,0,5292,2950,1731,2533,0,2,0,2,20.6663271895,10.4892792755,9.9953934089,0,2,2,13.1958346545,0,43,261
1141,208319777,Train,WS,71.5351717422,0,215,0,151.8737864078,295.4466019417,109.8058252427,243.7912621359,0,0,0,0,1.0209302326,0,0.9777818844,1,62.0448548813,52.3034300792,127.4274406332,0,0,0,6.9235951122,6.6515606461,7.2895372383,0,0,1,16.5808898681,0,1.2538341924,0,270.7961187802,0,215.9744250166,0,863.7052154195,0,2386.8335092224,0,0.4886671928,0.5410785523,0,0,14.1940553409,0,14.1940553409,1,0.0079078689,0.0090889708,0,0,13.9175531915,6.8123398686,0,0,7.2357241314,7.0291296926,1,1,0.0265957447,0.0265957447,2,2,-0.3768451058,0.2533926382,0.3157605678,0,0,0,19.425417271,0,0,0,276.7370470507,1,23.6364783032,0,126.6539250962,0,56.7762213637,0,0.6866668534,0,1.2,0,1.1382659463,0,-0.5079899546,0.5879396592,1.1115010482,2,0,0,0,5,2,0,31286,60862,22620,50221,0,0,0,0,59.2516731338,48.7848572424,190.9932904869,0,0,0,16.1878477259,0,23,150
1142,208332489,Train,PS,63.8693165599,0,161,0,24.0454545455,40.8766233766,49.4415584416,46.6103896104,0,0,0,0,1.2228915663,0,0.9239591804,0,37.750929368,37.1115241636,43.8698884758,0,0,0,5.3860423155,5.915257289,4.5600768155,2,0,0,14.3362176224,0,1.6272403852,0,199.401531114,0,122.5396892337,0,645.6825396825,0,1542.7742339803,0,0.4040425825,0.7640570798,0,1,25.0662699852,0,6.9415539814,0,0.0216030393,0.1210688175,0,0,8.5534450343,5.3170205707,0,0,6.5211886398,5.066607384,0,0,0.1240875912,0.3503649635,0,0,0.2994756366,-0.0560935126,-0.2930691166,0,0,0,22.8750636274,0,0,0,202.6431770571,0,33.9095853311,0,89.632741892,0,64.015647933,0,0.4950006595,0,1.6046168479,0,1.8741892184,0,0.9269657375,0.8316204939,0.9189897895,0,0,0,2,4,0,0,3703,6295,7614,7178,0,2,0,0,22.1319364089,44.7489370131,53.6010166225,0,0,0,14.2557792888,0,185,273
1143,208333299,Train,PS,99.2042375979,0,400,0,225.6937172775,256.8743455497,298.2591623037,258.2303664921,1,0,1,0,1.2158092848,0,0.8240973275,0,139.0170697013,232.2716927454,159.7311522048,1,1,0,7.8140071656,6.1086520473,6.9738994168,1,0,1,22.579062512,0,1.4402895113,0,732.8945527395,0,508.8522460026,0,1601.6281179138,0,6027.2102325654,0,0.4622398329,0.0693686057,0,2,41.8524916693,0,9.9803400191,0,0.0844542145,0.0320831675,0,0,4.3834806469,6.9104463115,0,0,5.5526714067,6.4418098568,0,0,0.2796610169,0.1604584527,0,0,0.8534602245,2.7757961425,0.2411110626,0,0,0,32.639550444,0,0,0,176.3081618986,2,22.6629898979,0,86.7010825715,0,103.6656633768,0,0.5069450939,0,1.3488000333,0,2.0473437581,0,0.8939197133,1.6881998778,0.9382257662,0,0,0,2,7,0,0,86215,98126,113935,98644,1,1,1,1,146.0083297929,381.2621068129,248.9833660404,1,1,1,24.1989543573,0,370,180
1144,208336827,Test,PS,91.0214026255,0,256,0,58.1183673469,96.3346938776,7.1265306122,0.5632653061,0,0,0,2,1.0160320641,0,0.9874845194,1,51.2781456954,15.1059602649,2.3068432671,0,2,2,6.3323429175,3.0517780574,0.3734482147,0,2,2,18.0824497411,0,2.545797807,0,500.4752797383,0,196.5887779275,0,1027.2222222222,0,3095.78236772,0,0.010199351,0,2,2,24.5137581185,0,10.6683924605,0,0.2050008366,0.8818537516,1,1,6.0895471403,0.0530548507,0,2,4.1887261473,0.4219857393,2,2,0.4587155963,0.9403669725,1,1,0.1604354515,4.1000699841,45.2051125858,0,0,1,27.7297164653,0,0,0,247.6346440204,0,30.4400455302,0,118.1188311306,0,70.3643011581,0,0.8720586752,1,2.611151978,1,1.5065496178,0,0.5654041334,2.07518184,6.5953874624,0,0,1,0,6,2,0,14239,23602,1746,138,0,0,0,2,32.0767935282,12.4679307075,3.264071195,0,2,2,10.6197252013,2,461,155
1145,208340347,Train,PS,88.8994202004,0,181,0,82.1387283237,91.6358381503,178.9190751445,89.9132947977,0,0,0,0,1.1511789182,0,0.9635375023,0,60.7639344262,119.9049180328,73.0327868852,0,0,0,6.5724402768,6.7942005541,6.1750848816,0,0,0,15.19488005,0,4.4787205433,1,393.8834085478,0,87.9455203204,0,725.3446712018,0,1836.9208789712,0,0.7151226118,0.7829310081,0,1,31.2130573096,0,6.0530922684,2,0.0079787769,0.0172402322,0,0,17.0904043895,15.4513306835,1,1,7.1896636244,6.8139915199,0,0,0.0245398773,0.1349693252,2,0,0.3951662696,0.7941130704,-1.3533219346,0,0,0,31.791234773,0,0,0,222.6586163229,0,10.6888852353,2,120.3309553674,0,74.5322991559,0,0.6692230373,0,3.7299348117,1,2.3397151957,0,0.6990829829,0.6879034475,0.0467148826,0,0,2,2,2,0,0,14210,15853,30953,15555,0,0,0,0,45.2174368204,112.8106210679,67.3050041265,0,0,0,8.5232682011,2,455,194
1146,208341312,Train,PS,76.3002813212,0,670,1,51.0140625,80.09375,117.025,49.2828125,0,0,0,0,1.6107038123,1,0.5740078152,2,57.0582524272,115.3106796117,42.6398940865,0,0,0,6.7614604835,7.4486372148,5.6667048767,0,1,0,29.2256521884,1,2.8456726127,0,2234.0041650535,1,785.0531206876,0,2683.3560090703,1,13070.4715697935,1,0.4444388685,0.6325660608,0,0,116.2669516036,1,6.1484609507,2,0.00637409,0.0654239072,0,0,21.7496510055,7.8739787238,1,0,7.7683023844,6.1227338279,1,0,0.0458553792,0.2469135802,2,0,0.6725141816,0.9894198936,-0.3509776551,0,0,0,55.093304837,1,0,0,209.7391825261,0,40.9523809524,0,107.8067095795,0,244.8308251087,1,0.4345740047,2,1.9662697121,0,6.6726300948,1,0.910589693,1.0543684877,0.7306629116,0,0,0,4,15,1,1,32649,51260,74896,31541,0,0,1,0,37.5128493285,94.3758410559,49.4479178489,0,0,0,28.019200265,1,100,214
1147,208384320,Test,PS,99.9101558325,0,200,0,38.7277486911,0.8795811518,104.7958115183,36.6178010471,0,2,0,0,1.78998779,1,0.8655984048,0,42.0712074303,90.1393188854,28.2879256966,0,0,0,6.0970330537,6.8637965635,3.3002304759,0,0,2,15.9658082151,0,3.5889488511,1,409.030069287,0,113.9693225655,0,800.8140589569,0,2130.940613542,0,0.8963165445,0.5241951067,1,0,45.646910395,0,4.7016560282,2,0.0080948023,0.2833009176,0,1,23.708640553,1.8116551459,1,2,7.2270882632,3.5266625577,0,2,0.0357142857,0.5357142857,2,1,1.5448216709,1.5994981509,-0.252338265,0,0,0,36.0521393712,0,0,0,272.2265216815,1,54.6085066841,1,128.2330438663,0,100.6971328465,0,0.3837214874,2,2.4911880057,0,3.7597548809,1,1.100182484,1.2919788985,1.1549488416,0,0,0,2,6,0,0,7397,168,20016,6994,0,2,0,0,27.7699829406,74.6055960118,55.4069712039,0,0,0,14.4718661494,0,491,223
1148,208394033,Test,PS,46.5665703791,0,216,0,30.1787439614,77.5265700483,50.7053140097,51.6328502415,0,0,0,0,1.2110726644,0,0.8962694426,0,46.6514745308,40.6246648794,50.109919571,0,0,0,5.7363523398,6.1680471481,5.3542262171,2,0,0,16.6210860237,0,1.9385753421,0,339.1707648702,0,174.9587738521,0,867.8979591837,0,2404.2344398961,0,0.8521292087,0.376842691,1,0,27.5074382455,0,8.2593769981,0,0.0083415234,0.0560301213,0,0,18.995486171,11.1264447128,1,0,7.2303055892,6.0866299582,0,0,0.0427807487,0.2299465241,2,0,-0.5452095392,-0.9428883233,-0.5713272087,0,0,0,25.3483139993,0,0,0,205.5255331438,0,34.8095238095,0,111.0987966517,0,71.5336304871,0,0.5310428743,0,1.5726028791,0,1.7922998151,0,0.4749086425,0.0442467886,0.6220031185,0,2,0,4,6,1,0,6247,16048,10496,10688,0,0,0,0,20.7653541904,32.2550991478,48.7665292983,0,0,0,16.1186999826,0,393,275
1149,208396142,Test,PS,120.8806291017,0,400,0,173.0968586387,276.4738219895,27.5,22.3507853403,0,0,0,0,1.3639705882,0,0.8489817073,0,101.4093567251,21.1374269006,24.8830409357,1,2,0,7.7583916878,5.786373952,5.3853278579,1,0,0,22.579062512,0,3.9725549558,1,1217.170874758,0,306.3949745911,0,1601.6281179138,0,6027.2102325654,0,0.5656351995,0.8624230539,0,1,59.0720539847,0,7.2396308423,0,0.0099090349,0.0189544409,0,0,14.1031655095,14.5178455382,0,1,7.3594183949,7.034108886,1,1,0.0680473373,0.1153846154,0,0,-0.3341327672,-0.4751347099,7.034651849,0,0,1,51.4451833554,1,0,0,215.2355267321,0,23.3913031109,0,94.3123935175,0,132.623369654,0,0.4715594631,2,3.1169096258,1,3.272873241,0,0.5846354711,0.4461017389,2.2244812851,0,2,1,0,13,2,1,66123,105613,10505,8538,1,1,0,0,114.8653139839,19.6177809612,24.5480080319,1,2,2,16.5051892841,0,335,323
1150,208399859,Test,WS,76.7670387023,0,676,1,218.9736434109,188.3488372093,156.9348837209,313.0263565891,1,0,0,1,1.0827977316,0,0.9228842177,0,105.6867862969,109.1957585644,176.075040783,1,0,1,8.1694811863,6.322751772,7.0961487798,1,0,1,29.339592785,1,1.3343603042,0,1547.7388328742,0,1159.9107287937,1,2704.3197278912,1,13223.9399294613,1,0.4396566498,0.4422887202,0,0,36.3466520055,0,19.0695130162,1,0.0892197418,0.0528653283,0,0,3.8440081545,6.4807688213,0,0,5.6248591959,6.1890025723,0,0,0.2896440129,0.215210356,0,0,0.0624262243,7.2535306451,1.4111360728,0,0,0,36.0536701627,0,0,0,174.128857032,2,47.9553954696,1,94.6475973506,0,110.8323300435,0,0.6706184179,0,1.2893665356,0,1.4103161339,0,0.4312462591,2.466863572,1.1483882905,0,1,0,7,9,1,0,141238,121485,101223,201902,1,1,1,1,109.7793597743,227.7818324664,299.9973450837,1,1,1,27.9623126304,1,355,266
1151,208402963,Test,PS,170.1048462323,1,202,0,27.0103626943,0.896373057,67.1658031088,21.6632124352,0,2,0,0,1.3309090909,0,0.8284916776,0,33.8554572271,57.3480825959,22.6578171091,0,0,0,5.6396338167,6.3369132246,3.7814426474,2,0,2,16.0491811486,0,2.0863282172,0,316.7734903337,0,151.8330086933,0,809.1995464853,0,2164.4983511559,0,0.4413294958,0.1865887926,0,2,33.3229287639,0,6.4876755543,0,0.0088555897,0.1972370864,0,0,14.8171075531,3.2977375566,0,0,7.1427011691,4.2977164634,0,2,0.0414201183,0.4470588235,2,1,-0.4320709793,0.5451101828,1.8856861253,0,0,0,25.6133994198,0,0,0,206.6115580265,0,28.9757991913,0,106.7745198655,0,79.6212086365,0,0.5086556508,0,1.6495393427,0,2.3335268727,0,0.4978538279,0.9417319245,1.5581372596,0,0,0,1,7,0,0,5213,173,12963,4181,0,2,0,2,19.5808380576,56.5001120775,31.542643954,0,0,0,15.5276074701,0,393,277
1152,208405204,Train,PS,146.3504016091,1,176,0,41.6130952381,167.5297619048,69.5178571429,59.4285714286,0,0,0,0,1.1160839161,0,0.9233991978,0,47.8494983278,48.0836120401,42.2775919732,0,0,0,6.0452588083,5.6473755386,4.8481219838,0,0,0,14.9736909539,0,2.3911180335,0,275.4139794828,0,115.182092908,0,704.380952381,0,1757.8637824591,0,0.1849487495,0.3889090272,2,0,22.8845015928,0,8.1873418218,0,0.0335707332,0.086966161,0,0,10.7654823698,3.8405673886,0,0,6.3508137222,5.211762254,0,0,0.1689189189,0.2905405405,0,0,-0.305432482,-1.2760138892,-0.305699151,0,0,0,22.7156863976,0,0,0,191.3975854237,0,19.7730461995,0,82.1878645505,2,62.1436868291,0,0.699689421,1,2.0502622918,0,1.6402015284,0,0.5069943648,0.0296504165,0.9382219399,0,2,0,1,3,0,0,6991,28145,11679,9984,0,0,0,0,29.0760344768,53.6148048599,67.9566188154,0,0,0,11.0794050539,2,188,191
1153,208406941,Test,WS,106.3545099463,0,417,0,216.3140703518,486.0427135678,323.108040201,409.6809045226,1,1,1,1,1.2393007836,0,0.8522515045,0,91.6721088435,143.4,153.7238095238,0,0,0,7.8351873014,8.012796023,7.9788665653,1,1,1,23.047072104,0,1.8812206311,0,890.7709083755,0,473.5068782806,0,1668.7120181406,0,6409.8210338216,0,0.3810409281,0.3279601771,0,0,41.592662582,0,10.4522070014,0,0.0082081619,0.0069397683,0,0,7.2750455373,13.6162757119,0,1,7.3008201349,7.4992292107,1,1,0.0352303523,0.0273224044,2,2,-0.6461707905,-0.547249571,-0.2535329657,0,0,0,32.2368272984,0,0,0,181.4381381489,2,31.7875958066,0,83.106795886,2,104.0897391668,0,0.5642155838,0,1.4054916186,0,1.9832555485,0,-0.0139445661,0.3115422738,-0.2490728683,2,2,2,2,5,0,0,86093,193445,128597,163053,1,1,1,1,107.8011586303,195.5356279419,171.0170910005,1,1,0,22.9363354941,0,183,214
1154,208335101,Train,PS,112.3213537878,0,171,0,30.743902439,152.3536585366,70.6524390244,31.512195122,0,0,0,0,1.2283687943,0,0.8982679645,0,43.5263157895,49.9403508772,39.1543859649,0,0,0,5.7837342224,4.8336796952,3.5256473555,2,0,2,14.7943588445,0,2.7078670936,0,282.6838482362,0,104.3935460882,0,687.6099773243,0,1695.4581249365,0,0.5048616025,0.8845856324,0,1,30.1972280932,0,6.1178718636,2,0.134103827,0.2277636596,0,1,6.5017746229,3.3898254954,0,0,4.9951307411,3.9572625269,0,2,0.3623188406,0.4761904762,0,1,-0.1749210773,-1.1517002024,0.5425084664,0,0,0,27.7351860129,0,0,0,276.4825430474,1,40.7728206345,0,133.6971008572,1,72.6301999135,0,0.5228595183,0,2.3397260257,0,2.2722420132,0,0.6154010006,0.3822781191,1.3586277858,0,2,0,1,3,0,0,5042,24986,11587,5168,0,0,0,0,22.3087049485,68.1315616229,47.6517457778,0,0,0,11.8540315014,0,39,200
1155,208316767,Train,WS,147.3523022533,1,312,0,325.7181208054,235.4295302013,299.8087248322,98.5704697987,1,0,1,0,1.1400966184,0,0.9375260765,0,155.1054545455,189.8763636364,77.4509090909,1,1,0,7.8431983862,4.3131371171,6.2891783855,1,2,0,19.9426265454,0,1.659333939,0,542.0169207083,0,326.6472817528,0,1249.4376417234,0,4152.8447134497,0,0.5730859896,0.5617671204,0,0,27.9570942538,0,11.6414721694,0,0.2681890425,0.026431185,1,0,1.3898762298,9.1845313657,2,0,3.7953040463,6.6764825033,2,0,0.5182481752,0.1496350365,1,0,-0.2741714806,0.3826669343,0.2649354524,0,0,0,27.8693454481,0,0,0,173.5915448811,2,23.3464491806,0,87.8806969862,0,79.1971328465,0,0.6007909866,0,1.4939028357,0,1.5335803883,0,0.5894804685,1.2647724939,0.8290676034,0,0,0,3,7,0,0,97064,70158,89343,29374,1,0,1,0,194.1978538763,433.1427764099,89.780624136,1,1,0,18.6553936319,0,151,167
1156,208321020,Test,WS,29.0148503126,2,384,0,341.038147139,335.2397820163,374.7765667575,142.5095367847,1,1,1,0,1.123197903,0,0.9386010758,0,168.9180087848,282.7423133236,91.5124450952,1,1,0,7.9547929804,5.3666792299,7.1479508616,1,0,1,22.131316885,0,2.1020537224,0,833.7628730846,0,396.6420382995,0,1538.7369614513,0,5675.7125494352,0,0.6577413162,0.0249439264,0,2,30.3366215278,0,13.1815250469,0,0.151804714,0.014542302,0,0,2.6414171297,8.080250566,2,0,4.7539000957,7.0002851504,2,1,0.383480826,0.0943952802,1,0,2.4266477273,3.2102721248,-0.4340660566,0,0,0,31.2235544337,0,0,0,191.9981666156,0,27.9445616548,0,95.5619190419,0,87.0362931495,0,0.6886062409,1,1.7451438918,0,1.5074935492,0,1.3505549601,2.021238304,0.6623688944,0,0,0,2,7,0,0,125161,123033,137543,52301,1,1,1,0,206.565923699,629.1374218576,117.4595729238,1,1,0,17.8916790644,0,172,180
1157,208405380,Test,WS,44.6337375199,0,581,0,25.0918918919,95.8396396396,17.8792792793,77.1603603604,0,0,0,0,1.1224400871,0,0.9137832384,0,40.8502879079,19.0268714012,50.1381957774,0,2,0,5.7794011021,4.7021016109,6.0205033114,2,0,0,27.2157756394,1,1.7074390354,0,1397.4414732968,0,818.4429688796,0,2326.9727891157,0,10555.0615579411,0,0.4548851076,0.1583358663,0,2,44.4964619979,0,13.5156067847,0,0.0888339785,0.0792683271,0,0,8.7496426466,7.7909777483,0,0,5.7126573767,6.072007866,0,0,0.2903846154,0.2769230769,0,0,-0.398953586,3.5040498994,-0.7540952958,0,0,0,41.2962826628,0,0,0,186.2309692563,2,33.1594187548,0,99.4815339064,0,116.0241375651,0,0.5900157168,0,1.7296338923,0,1.7812432491,0,0.4965958098,1.836269161,0.4256711909,0,0,0,3,7,0,0,13926,53191,9923,42824,0,0,0,0,18.1897066979,24.0619662393,67.9138660619,0,0,0,23.8757362733,0,166,311
